DataJamID,RECORD_ID,YEAR,MONTH,Gas_USE_kBtu
21855,665275,2010,12,6500
21857,665276,2010,01,9500
21857,665277,2010,02,5100
21857,665278,2010,03,6700
21857,665279,2010,04,2000
21857,665280,2010,05,2200
21857,665281,2010,06,2000
21857,665282,2010,07,1600
21857,665283,2010,08,1600
21857,665284,2010,09,800
21857,665285,2010,10,700
21857,665286,2010,11,1000
21857,665287,2010,12,4500
21860,665288,2010,01,8600
21860,665289,2010,02,5200
21860,665290,2010,03,6500
21860,665291,2010,04,1700
21860,665292,2010,05,1200
21860,665293,2010,06,900
21860,665294,2010,07,800
21860,665295,2010,08,400
21860,665296,2010,09,600
21860,665297,2010,10,800
21860,665298,2010,11,1300
21860,665299,2010,12,4600
21863,665300,2010,01,5900
21863,665301,2010,02,2100
21863,665302,2010,03,3700
21863,665303,2010,04,1200
21863,665304,2010,05,1000
21863,665305,2010,06,600
21863,665306,2010,07,700
21863,665307,2010,08,500
21863,665308,2010,09,1200
21863,665309,2010,10,1000
21863,665310,2010,11,2500
21863,665311,2010,12,7400
21864,665312,2010,01,11400
21864,665313,2010,02,5200
21864,665314,2010,03,7500
21864,665315,2010,04,2500
21864,665316,2010,05,1500
21864,665317,2010,06,1300
21864,665318,2010,07,1300
21864,665319,2010,08,1200
21864,665320,2010,09,1300
21864,665321,2010,10,1300
21864,665322,2010,11,2900
21864,665323,2010,12,7300
21866,665324,2010,01,12700
21866,665325,2010,02,8300
21866,665326,2010,03,9000
21866,665327,2010,04,2800
21866,665328,2010,05,2500
21866,665329,2010,06,1800
21866,665330,2010,07,1900
21866,665331,2010,08,1700
21866,665332,2010,09,1500
21866,665333,2010,10,1700
21866,665334,2010,11,3900
21866,665335,2010,12,7500
21868,665348,2010,01,15700
21868,665349,2010,02,10400
21868,665350,2010,03,10700
21868,665351,2010,04,4800
21868,665352,2010,05,1900
21868,665353,2010,06,1500
21868,665354,2010,07,1600
21868,665355,2010,08,1500
21868,665356,2010,09,1600
21868,665357,2010,10,1600
21868,665358,2010,11,3700
21868,665359,2010,12,9400
21869,665360,2010,01,37700
21869,665361,2010,02,37400
21869,665362,2010,03,40000
21869,665363,2010,04,25800
21869,665364,2010,05,11200
21869,665365,2010,06,5000
21869,665366,2010,07,5400
21869,665367,2010,08,4800
21869,665368,2010,09,5100
21869,665369,2010,10,12700
21869,665370,2010,11,22700
21869,665371,2010,12,46400
21870,665372,2010,01,18500
21870,665373,2010,02,8400
21870,665374,2010,03,12500
21870,665375,2010,04,4700
21870,665376,2010,05,3500
21870,665377,2010,06,3100
21870,665378,2010,07,2300
21870,665379,2010,08,2300
21870,665380,2010,09,2800
21870,665381,2010,10,3300
21870,665382,2010,11,4200
21870,665383,2010,12,9700
21873,665384,2010,01,7500
21873,665385,2010,02,3500
21873,665386,2010,03,3500
21873,665387,2010,04,2500
21873,665388,2010,05,6100
21873,665389,2010,06,900
21873,665390,2010,07,600
21873,665391,2010,08,400
21873,665392,2010,09,400
21873,665393,2010,10,500
21873,665394,2010,11,800
21873,665395,2010,12,4800
21875,665396,2010,01,16300
21875,665397,2010,02,8200
21875,665398,2010,03,8200
21875,665399,2010,04,3900
21875,665400,2010,05,1400
21875,665401,2010,06,1400
21875,665402,2010,07,1800
21875,665403,2010,08,1400
21875,665404,2010,09,1500
21875,665405,2010,10,1900
21875,665406,2010,11,2500
21875,665407,2010,12,8500
21877,665408,2010,01,10200
21877,665409,2010,02,5900
21877,665410,2010,03,5300
21877,665411,2010,04,1900
21877,665412,2010,05,900
21877,665413,2010,06,800
21877,665414,2010,07,700
21877,665415,2010,08,600
21877,665416,2010,09,800
21877,665417,2010,10,800
21877,665418,2010,11,1400
21877,665419,2010,12,6100
21879,665420,2010,01,15800
21879,665421,2010,02,8600
21879,665422,2010,03,9000
21879,665423,2010,04,3300
21879,665424,2010,05,1200
21879,665425,2010,06,1000
21879,665426,2010,07,900
21879,665427,2010,08,900
21879,665428,2010,09,700
21879,665429,2010,10,700
21879,665430,2010,11,2000
21879,665431,2010,12,9600
21881,665432,2010,01,7500
21881,665433,2010,02,5400
21881,665434,2010,03,5400
21881,665435,2010,04,2500
21881,665436,2010,05,900
21881,665437,2010,06,600
21881,665438,2010,07,500
21881,665439,2010,08,300
21881,665440,2010,09,600
21881,665441,2010,10,800
21881,665442,2010,11,1400
21881,665443,2010,12,4500
21882,665444,2010,01,5300
21882,665445,2010,02,4400
21882,665446,2010,03,4900
21882,665447,2010,04,1900
21882,665448,2010,05,800
21882,665449,2010,06,500
21882,665450,2010,07,700
21882,665451,2010,08,600
21882,665452,2010,09,700
21882,665453,2010,10,700
21882,665454,2010,11,900
21882,665455,2010,12,2600
21886,665456,2010,01,2800
21886,665457,2010,02,3000
21886,665458,2010,03,2200
21886,665459,2010,04,1200
21886,665460,2010,05,400
21886,665461,2010,06,400
21886,665462,2010,07,300
21886,665463,2010,08,400
21886,665464,2010,09,300
21886,665465,2010,10,600
21886,665466,2010,11,700
21886,665467,2010,12,4000
21887,665468,2010,01,16000
21887,665469,2010,02,10700
21887,665470,2010,03,11000
21887,665471,2010,04,5200
21887,665472,2010,05,1400
21887,665473,2010,06,600
21887,665474,2010,07,500
21887,665475,2010,08,600
21887,665476,2010,09,700
21887,665477,2010,10,900
21887,665478,2010,11,4600
21887,665479,2010,12,8400
21888,665480,2010,01,9800
21888,665481,2010,02,6400
21888,665482,2010,03,6200
21888,665483,2010,04,2300
21888,665484,2010,05,1200
21888,665485,2010,06,1000
21888,665486,2010,07,1000
21888,665487,2010,08,800
21888,665488,2010,09,800
21888,665489,2010,10,1000
21888,665490,2010,11,1400
21888,665491,2010,12,5900
21891,665504,2010,01,6300
21891,665505,2010,02,4100
21891,665506,2010,03,3100
21891,665507,2010,04,1500
21891,665508,2010,05,900
21891,665509,2010,06,600
21891,665510,2010,07,500
21891,665511,2010,08,500
21891,665512,2010,09,500
21891,665513,2010,10,600
21891,665514,2010,11,800
21891,665515,2010,12,3100
21893,665516,2010,01,7200
21893,665517,2010,02,3800
21893,665518,2010,03,3600
21893,665519,2010,04,2000
21893,665520,2010,05,1300
21893,665521,2010,06,1200
21893,665522,2010,07,900
21893,665523,2010,08,800
21893,665524,2010,09,900
21893,665525,2010,10,1000
21893,665526,2010,11,1700
21893,665527,2010,12,2800
21894,665528,2010,01,2400
21894,665529,2010,02,8600
21894,665530,2010,03,6300
21894,665531,2010,04,2500
21894,665532,2010,05,1400
21894,665533,2010,06,1300
21894,665534,2010,07,700
21894,665535,2010,08,800
21894,665536,2010,09,800
21894,665537,2010,10,1000
21894,665538,2010,11,2100
21894,665539,2010,12,7000
21897,665552,2010,01,16900
21897,665553,2010,02,10800
21897,665554,2010,03,10200
21897,665555,2010,04,7300
21897,665556,2010,05,3200
21897,665557,2010,06,1700
21897,665558,2010,07,800
21897,665559,2010,08,600
21897,665560,2010,09,700
21897,665561,2010,10,800
21897,665562,2010,11,3200
21897,665563,2010,12,11300
21898,665564,2010,01,11800
21898,665565,2010,02,7600
21898,665566,2010,03,6700
21898,665567,2010,04,1500
21898,665568,2010,05,200
21898,665569,2010,06,400
21898,665570,2010,12,600
21899,665583,2010,01,7600
21899,665584,2010,02,5300
21899,665585,2010,03,5000
21899,665586,2010,04,1800
21899,665587,2010,05,1200
21899,665588,2010,06,1100
21899,665589,2010,07,200
21899,665590,2010,08,300
21899,665591,2010,09,300
21899,665592,2010,10,300
21899,665593,2010,11,300
21899,665594,2010,12,400
21907,665607,2010,01,11100
21907,665608,2010,02,8300
21907,665609,2010,03,8800
21907,665610,2010,04,3600
21907,665611,2010,05,1400
21907,665612,2010,06,800
21907,665613,2010,07,900
21907,665614,2010,08,700
21907,665615,2010,09,900
21907,665616,2010,10,1000
21907,665617,2010,11,3000
21907,665618,2010,12,7200
21908,665619,2010,01,15600
21908,665620,2010,02,9300
21908,665621,2010,03,8300
21908,665622,2010,04,2400
21909,665623,2010,01,6000
21909,665624,2010,02,2100
21909,665625,2010,03,8200
21909,665626,2010,04,2800
21909,665627,2010,05,2100
21909,665628,2010,06,1600
21909,665629,2010,07,1900
21909,665630,2010,08,1400
21909,665631,2010,09,1700
21909,665632,2010,10,1400
21909,665633,2010,11,1800
21909,665634,2010,12,2800
21910,665635,2010,01,500
21910,665636,2010,02,500
21910,665637,2010,03,400
21910,665638,2010,04,400
21910,665639,2010,05,300
21910,665640,2010,06,400
21910,665641,2010,07,200
21910,665642,2010,08,700
21910,665643,2010,09,1000
21910,665644,2010,10,1200
21910,665645,2010,11,1300
21910,665646,2010,12,4800
21911,665647,2010,01,8200
21911,665648,2010,02,6900
21911,665649,2010,03,4600
21911,665650,2010,04,200
21911,665651,2010,10,200
21911,665652,2010,11,2500
21911,665653,2010,12,8300
21912,665654,2010,01,12300
21912,665655,2010,02,5300
21912,665656,2010,03,4100
21912,665657,2010,04,2700
21912,665658,2010,05,1300
21912,665659,2010,06,800
21912,665660,2010,07,600
21912,665661,2010,08,600
21912,665662,2010,09,1000
21912,665663,2010,10,700
21912,665664,2010,11,1300
21912,665665,2010,12,4600
21916,665666,2010,01,9900
21916,665667,2010,02,9100
21916,665668,2010,03,9000
21916,665669,2010,04,5600
21916,665670,2010,05,2000
21916,665671,2010,06,1200
21916,665672,2010,07,1300
21916,665673,2010,08,1300
21916,665674,2010,09,1400
21916,665675,2010,10,1500
21916,665676,2010,11,2300
21916,665677,2010,12,5500
21923,665678,2010,01,10600
21923,665679,2010,02,6800
21923,665680,2010,03,7000
21923,665681,2010,04,2600
21923,665682,2010,05,600
21923,665683,2010,06,500
21923,665684,2010,07,300
21923,665685,2010,08,600
21923,665686,2010,09,400
21923,665687,2010,10,500
21923,665688,2010,11,1900
21923,665689,2010,12,5800
21929,666257,2010,01,7600
21929,666258,2010,02,4800
21929,666259,2010,03,7400
21929,666260,2010,04,2400
21929,666261,2010,05,1800
21929,666262,2010,06,1400
21929,666263,2010,07,1500
21929,666264,2010,08,1000
21929,666265,2010,09,1000
21929,666266,2010,10,1500
21929,666267,2010,11,2000
21929,666268,2010,12,4600
21931,666269,2010,01,2300
21931,666270,2010,02,1000
21931,666271,2010,03,1200
21931,666272,2010,04,500
21931,666273,2010,05,500
21931,666274,2010,06,400
21931,666275,2010,07,600
21931,666276,2010,08,300
21931,666277,2010,09,300
21931,666278,2010,10,500
21931,666279,2010,11,500
21931,666280,2010,12,1400
21935,666281,2010,01,13400
21935,666282,2010,02,7800
21935,666283,2010,03,11900
21935,666284,2010,04,3600
21935,666285,2010,05,1200
21935,666286,2010,06,700
21935,666287,2010,07,800
21935,666288,2010,08,600
21935,666289,2010,09,600
21935,666290,2010,10,800
21935,666291,2010,11,1700
21935,666292,2010,12,5300
21939,666293,2010,01,100
21939,666294,2010,02,100
21939,666295,2010,03,200
21939,666296,2010,04,200
21939,666297,2010,06,100
21939,666298,2010,09,100
21939,666299,2010,10,200
21939,666300,2010,11,200
21939,666301,2010,12,200
21940,666302,2010,01,3500
21940,666303,2010,02,2100
21940,666304,2010,03,2800
21940,666305,2010,04,900
21940,666306,2010,05,500
21940,666307,2010,06,800
21940,666308,2010,07,1000
21940,666309,2010,08,800
21940,666310,2010,09,900
21940,666311,2010,10,900
21940,666312,2010,11,1200
21940,666313,2010,12,1600
21943,666314,2010,01,7500
21943,666315,2010,02,4700
21943,666316,2010,03,6500
21943,666317,2010,04,3000
21943,666318,2010,05,1000
21943,666319,2010,06,900
21943,666320,2010,07,900
21943,666321,2010,08,700
21943,666322,2010,09,700
21943,666323,2010,10,600
21943,666324,2010,11,1500
21943,666325,2010,12,3200
21953,666326,2010,01,7600
21953,666327,2010,02,5500
21953,666328,2010,03,7600
21953,666329,2010,04,3200
21953,666330,2010,05,3100
21953,666331,2010,06,3900
21953,666332,2010,07,4800
21953,666333,2010,08,4400
21953,666334,2010,09,4300
21953,666335,2010,10,3600
21953,666336,2010,11,2700
21953,666337,2010,12,3000
21955,666338,2010,01,7000
21955,666339,2010,02,4400
21955,666340,2010,03,7400
21955,666341,2010,04,2000
21955,666342,2010,05,1000
21955,666343,2010,06,800
21955,666344,2010,07,800
21955,666345,2010,08,700
21955,666346,2010,09,800
21955,666347,2010,10,800
21955,666348,2010,11,1300
21955,666349,2010,12,3100
21957,666350,2010,01,10500
21957,666351,2010,02,7900
21957,666352,2010,03,11200
21957,666353,2010,04,4900
21957,666354,2010,05,4400
21957,666355,2010,06,1200
21957,666356,2010,07,800
21957,666357,2010,08,600
21957,666358,2010,09,700
21957,666359,2010,10,700
21957,666360,2010,11,900
21957,666361,2010,12,4300
21958,666362,2010,01,2400
21958,666363,2010,02,2000
21958,666364,2010,03,1900
21958,666365,2010,04,1800
21958,666366,2010,05,1500
21958,666367,2010,06,1000
21958,666368,2010,07,900
21958,666369,2010,08,800
21958,666370,2010,09,1200
21958,666371,2010,10,1200
21958,666372,2010,11,1200
21958,666373,2010,12,1700
21962,666374,2010,01,9800
21962,666375,2010,02,6400
21962,666376,2010,03,8900
21962,666377,2010,04,3600
21962,666378,2010,05,2400
21962,666379,2010,06,2000
21962,666380,2010,07,1800
21962,666381,2010,08,1600
21962,666382,2010,09,1800
21962,666383,2010,10,1300
21962,666384,2010,11,1500
21962,666385,2010,12,3800
21964,666386,2010,01,10500
21964,666387,2010,02,5300
21964,666388,2010,03,8500
21964,666389,2010,04,3300
21964,666390,2010,05,1000
21964,666391,2010,06,900
21964,666392,2010,07,900
21964,666393,2010,08,700
21964,666394,2010,09,800
21964,666395,2010,10,900
21964,666396,2010,11,1700
21964,666397,2010,12,4800
21967,666398,2010,01,28600
21967,666399,2010,02,18800
21967,666400,2010,03,16000
21967,666401,2010,04,2600
21967,666402,2010,05,700
21967,666403,2010,06,700
21967,666404,2010,07,500
21967,666405,2010,08,500
21967,666406,2010,09,600
21967,666407,2010,10,500
21967,666408,2010,11,2800
21967,666409,2010,12,11400
22083,666859,2010,01,10400
22083,666860,2010,02,7400
22083,666861,2010,03,5800
22083,666862,2010,04,2300
22083,666863,2010,05,1700
22083,666864,2010,06,1400
22083,666865,2010,07,1700
22083,666866,2010,08,1400
22083,666867,2010,09,700
22083,666868,2010,10,600
22083,666869,2010,11,800
22083,666870,2010,12,3800
22086,666871,2010,01,11900
22086,666872,2010,02,5800
22086,666873,2010,03,8100
22086,666874,2010,04,1900
22086,666875,2010,05,1500
22086,666876,2010,06,1300
22086,666877,2010,07,1400
22086,666878,2010,08,1000
22086,666879,2010,09,800
22086,666880,2010,10,800
22086,666881,2010,11,1400
22086,666882,2010,12,6700
22087,666883,2010,01,22000
22087,666884,2010,02,13900
22087,666885,2010,03,10800
22087,666886,2010,04,4600
22087,666887,2010,05,1400
22087,666888,2010,06,1400
22087,666889,2010,07,1600
22087,666890,2010,08,1200
22087,666891,2010,09,1300
22087,666892,2010,10,1400
22087,666893,2010,11,2600
22087,666894,2010,12,9100
22089,666895,2010,01,3300
22089,666896,2010,02,2800
22089,666897,2010,03,2900
22089,666898,2010,04,2700
22089,666899,2010,05,2300
22089,666900,2010,06,1800
22089,666901,2010,07,2100
22089,666902,2010,08,1400
22089,666903,2010,09,1900
22089,666904,2010,10,1900
22089,666905,2010,11,2200
22089,666906,2010,12,3000
22090,666907,2010,01,17000
22090,666908,2010,02,8200
22090,666909,2010,03,10800
22090,666910,2010,04,3100
22090,666911,2010,05,1200
22090,666912,2010,06,800
22090,666913,2010,07,1000
22090,666914,2010,08,700
22090,666915,2010,09,1200
22090,666916,2010,10,800
22090,666917,2010,11,2700
22090,666918,2010,12,9900
22092,666919,2010,01,7100
22092,666920,2010,02,4200
22092,666921,2010,03,4900
22092,666922,2010,04,1300
22092,666923,2010,05,1200
22092,666924,2010,06,900
22092,666925,2010,07,900
22092,666926,2010,08,800
22092,666927,2010,09,1000
22092,666928,2010,10,1000
22092,666929,2010,11,1300
22092,666930,2010,12,3800
22093,666931,2010,01,4300
22093,666932,2010,02,2300
22093,666933,2010,03,4100
22093,666934,2010,04,1900
22093,666935,2010,05,1500
22093,666936,2010,06,1400
22093,666937,2010,07,2300
22093,666938,2010,08,500
22093,666939,2010,09,1000
22093,666940,2010,10,900
22093,666941,2010,11,900
22093,666942,2010,12,1400
22096,666943,2010,01,18300
22096,666944,2010,02,9500
22096,666945,2010,03,13200
22096,666946,2010,04,4800
22096,666947,2010,05,2400
22096,666948,2010,06,1600
22096,666949,2010,07,1600
22096,666950,2010,08,1500
22096,666951,2010,09,1600
22096,666952,2010,10,2000
22096,666953,2010,11,4900
22096,666954,2010,12,13000
22098,666955,2010,01,29400
22098,666956,2010,02,15700
22098,666957,2010,03,18000
22098,666958,2010,04,7000
22098,666959,2010,05,1000
22098,666960,2010,06,600
22098,666961,2010,07,600
22098,666962,2010,08,600
22098,666963,2010,09,600
22098,666964,2010,10,600
22098,666965,2010,11,4600
22098,666966,2010,12,15600
22102,666967,2010,01,14000
22102,666968,2010,02,10000
22102,666969,2010,03,11100
22102,666970,2010,04,11400
22102,666971,2010,05,9500
22102,666972,2010,06,3600
22102,666973,2010,07,4100
22102,666974,2010,08,1200
22102,666975,2010,09,3000
22102,666976,2010,10,13900
22102,666977,2010,11,12600
22102,666978,2010,12,15600
22104,666979,2010,01,8400
22104,666980,2010,02,5300
22104,666981,2010,03,5500
22104,666982,2010,04,2100
22104,666983,2010,05,700
22104,666984,2010,06,600
22104,666985,2010,07,600
22104,666986,2010,08,800
22104,666987,2010,09,800
22104,666988,2010,10,800
22104,666989,2010,11,1900
22104,666990,2010,12,5300
22111,666991,2010,01,9400
22111,666992,2010,02,2600
22111,666993,2010,03,1200
22111,666994,2010,04,800
22111,666995,2010,05,700
22111,666996,2010,06,400
22111,666997,2010,07,400
22111,666998,2010,08,500
22111,666999,2010,09,1000
22111,667000,2010,10,2300
22111,667001,2010,11,2300
22111,667002,2010,12,6800
22115,667003,2010,01,13900
22115,667004,2010,02,10200
22115,667005,2010,03,11000
22115,667006,2010,04,7100
22115,667007,2010,05,3600
22115,667008,2010,06,1500
22115,667009,2010,07,1400
22115,667010,2010,08,700
22115,667011,2010,09,1400
22115,667012,2010,10,1700
22115,667013,2010,11,5000
22115,667014,2010,12,9500
22116,667015,2010,01,14800
22116,667016,2010,02,10200
22116,667017,2010,03,11600
22116,667018,2010,04,4200
22116,667019,2010,05,1900
22116,667020,2010,06,500
22116,667021,2010,07,400
22116,667022,2010,08,400
22116,667023,2010,09,300
22116,667024,2010,10,300
22116,667025,2010,11,400
22116,667026,2010,12,500
22120,667027,2010,01,6800
22120,667028,2010,02,3300
22120,667029,2010,03,3000
22120,667030,2010,04,2400
22120,667031,2010,05,2600
22120,667032,2010,06,1500
22120,667033,2010,07,1500
22120,667034,2010,08,1400
22120,667035,2010,09,1500
22120,667036,2010,10,2100
22120,667037,2010,11,2400
22120,667038,2010,12,2900
22121,667039,2010,01,7600
22121,667040,2010,02,4800
22121,667041,2010,03,7600
22121,667042,2010,04,2600
22121,667043,2010,05,800
22121,667044,2010,06,700
22121,667045,2010,07,800
22121,667046,2010,08,800
22121,667047,2010,09,700
22121,667048,2010,10,800
22121,667049,2010,11,900
22121,667050,2010,12,2500
22122,667051,2010,01,16200
22122,667052,2010,02,10400
22122,667053,2010,03,11800
22122,667054,2010,04,5300
22122,667055,2010,05,3500
22122,667056,2010,06,2700
22122,667057,2010,07,2300
22122,667058,2010,08,2300
22122,667059,2010,09,2800
22122,667060,2010,10,2800
22122,667061,2010,11,3900
22122,667062,2010,12,10200
22126,667063,2010,01,9100
22126,667064,2010,02,6900
22126,667065,2010,03,6700
22126,667066,2010,04,3200
22126,667067,2010,05,1600
22127,667068,2010,01,7700
22127,667069,2010,02,4300
22127,667070,2010,03,7000
22127,667071,2010,04,2700
22127,667072,2010,05,1900
22127,667073,2010,06,1400
22127,667074,2010,07,1500
22127,667075,2010,08,1000
22127,667076,2010,09,1000
22127,667077,2010,10,800
