DataJamID,FACILITYTYPEID,YEARCOMPLETED,CENSUSDIVISIONID,GROSSFLOORAREA,NUMFLOORS,WALLTYPEID,WINDOWGLASSTYPE,ATTICINSTHICKNESS,WALLINSTHICKNESS,ZIPCODE,CLIMATEZONEID,ASSET_HEATING_FUEL_ID,HEATING_SYS,HEATINGSYST_EFF,HEATINGSYST_EFF_FLAG,ASSET_COOLING_FUEL_ID,COOLING_SYS,COOLINGSYST_EFF,COOLINGSYST_EFF_FLAG
14117,1,2005,,1695,1,,,,,32606,,2,4,,,2,19,12,
14118,1,1998,,1641,1,,,,,32608,,2,4,,,2,19,10,
14119,1,2005,,1857,1,,,,,32669,,1,1,,,2,19,12,
14120,1,2002,,1653,1,,,,,32606,,2,4,,,2,19,10,
14121,1,2006,,2126,1,,,,,32606,,1,1,,,2,19,12,
14122,1,1997,,2401,2,,,,,32601,,1,1,,,2,19,10,
14123,1,2004,,2309,1,,,,,32606,,2,4,,,2,19,10,
14124,1,2001,,3574,2,,,,,32607,,1,1,,,2,19,10,
14125,1,1973,,884,1,,,,,32605,,2,4,,,,,,
14126,1,1953,,795,1,,,,,32609,,2,4,,,2,19,6,
14127,1,1974,,1700,1,,,,,32605,,2,4,,,2,19,6,
14128,1,1968,,2792,1,,,,,32605,,2,4,,,2,19,6,
14129,1,1997,,1704,2,,,,,32606,,1,1,,,2,19,10,
14130,1,2002,,2258,1,,,,,32606,,2,4,,,2,19,10,
14131,1,1973,,1144,1,,,,,32605,,2,4,,,2,19,6,
14132,1,1968,,2865,1,,,,,32605,,2,4,,,2,19,6,
14133,1,1968,,1820,3,,,,,32605,,2,4,,,2,19,6,
14134,1,1968,,1460,1,,,,,32609,,1,1,,,2,19,6,
14135,1,1983,,1781,3,,,,,32605,,1,1,,,2,19,7,
14136,1,1973,,1112,1,,,,,32605,,2,4,,,2,19,6,
14137,1,1980,,1273,1,,,,,32605,,2,4,,,2,19,13,
14138,1,1972,,1864,1,,,,,32605,,2,4,,,2,19,6,
14139,1,1987,,976,1,,,,,32607,,2,4,,,2,19,8,
14140,1,1998,,1674,2,,,,,32609,,2,4,,,2,19,10,
14141,1,1974,,1422,1,,,,,32605,,2,4,,,2,19,6,
14142,1,1955,,795,1,,,,,32609,,2,4,,,2,19,6,
14143,1,1977,,1302,1,,,,,32605,,2,4,,,2,19,6,
14144,1,1955,,1060,1,,,,,32609,,2,4,,,2,19,6,
14145,1,1978,,1928,1,,,,,32605,,2,4,,,2,19,6,
14146,1,1978,,1560,1,,,,,32605,,2,4,,,2,19,6,
14147,1,1998,,1446,,,,,,32605,,2,4,,,2,19,10,
14148,1,1972,,2056,1,,,,,32605,,2,4,,,2,19,6,
14149,1,1980,,1515,1,,,,,32601,,2,4,,,2,19,13,
14150,1,1976,,2096,1,,,,,32605,,2,4,,,2,19,6,
14151,1,1975,,4753,1,,,,,32605,,2,4,,,2,19,6,
14152,1,1963,,1610,1,,,,,32605,,2,4,,,2,19,6,
14153,1,1998,,2025,1,,,,,32606,,1,1,,,2,19,10,
14154,1,1964,,1166,1,,,,,32641,,2,4,,,2,19,6,
14155,1,1978,,2843,1,,,,,32605,,2,4,,,2,19,6,
14156,1,1972,,3032,1,,,,,32605,,2,4,,,2,19,6,
14157,1,1968,,3195,1,,,,,32605,,1,1,,,2,19,6,
14158,1,2003,,2216,1,,,,,32606,,2,4,,,2,19,10,
14159,1,1969,,2483,1,,,,,32605,,1,1,,,2,19,6,
14160,1,1972,,2662,1,,,,,32605,,2,4,,,2,19,6,
14161,1,1976,,1644,1,,,,,32605,,2,4,,,2,19,6,
14162,1,1960,,1278,1,,,,,32609,,1,1,,,2,19,6,
14163,1,1965,,1540,1,,,,,32609,,1,1,,,,,,
14164,1,1975,,1346,1,,,,,32605,,2,4,,,2,19,6,
14165,1,1987,,1100,1,,,,,32607,,2,4,,,2,19,8,
14166,1,1965,,1601,1,,,,,32609,,1,1,,,2,19,6,
14167,1,1965,,1210,1,,,,,32609,,1,1,,,2,19,6,
14168,1,1964,,1691,1,,,,,32609,,2,4,,,2,19,6,
14169,1,1957,,803,1,,,,,32609,,2,4,,,2,19,6,
14170,1,1972,,1738,1,,,,,32605,,2,4,,,2,19,6,
14171,1,1966,,1540,1,,,,,32605,,2,4,,,2,19,6,
14172,1,1973,,2028,1,,,,,32605,,2,4,,,2,19,6,
14173,1,1982,,1513,1,,,,,32605,,2,4,,,2,19,7,
14174,1,1967,,1569,1,,,,,32605,,2,4,,,2,19,6,
14175,1,1976,,1516,1,,,,,32605,,2,4,,,2,19,6,
14176,1,1976,,1488,1,,,,,32605,,2,4,,,2,19,6,
14177,1,1965,,932,1,,,,,32605,,2,4,,,2,19,6,
14178,1,2004,,1532,1,,,,,32606,,2,4,,,2,19,10,
14179,1,1979,,1568,1,,,,,32601,,2,4,,,2,19,6,
14180,1,1961,,1131,1,,,,,32609,,1,1,,,2,19,6,
14181,1,1963,,1008,1,,,,,32609,,1,1,,,2,19,6,
14182,1,1960,,1668,1,,,,,32609,,1,1,,,2,19,6,
14183,1,1960,,1040,1,,,,,32609,,1,1,,,2,19,6,
14184,1,1963,,1145,1,,,,,32609,,1,1,,,2,19,6,
14185,1,1987,,973,1,,,,,32607,,2,4,,,2,19,8,
14186,1,2004,,2423,2,,,,,32606,,2,4,,,2,19,10,
14187,1,1974,,2792,1,,,,,32605,,1,1,,,2,19,6,
14188,1,1974,,2019,1,,,,,32605,,1,1,,,2,19,6,
14189,1,1973,,1609,1,,,,,32608,,2,4,,,2,19,6,
14190,1,1987,,1624,1,,,,,32607,,2,4,,,2,19,8,
14191,1,1973,,1068,1,,,,,32605,,2,4,,,2,19,6,
14192,1,1965,,1008,1,,,,,32605,,2,4,,,,,,
14193,1,1974,,1391,1,,,,,32605,,2,4,,,,,,
14194,1,1967,,1053,1,,,,,32605,,2,4,,,2,19,6,
14195,1,2004,,1555,1,,,,,32606,,2,4,,,2,19,10,
14196,1,2004,,1933,1,,,,,32606,,2,4,,,2,19,10,
14197,1,2004,,1696,1,,,,,32606,,2,4,,,2,19,10,
14198,1,2004,,1933,1,,,,,32606,,2,4,,,2,19,10,
14199,1,2004,,1552,1,,,,,32606,,2,4,,,2,19,10,
14200,1,1990,,3027,1,,,,,32607,,2,4,,,2,19,8,
14201,1,1966,,1234,1,,,,,32641,,2,4,,,,,,
14202,1,1985,,1547,1,,,,,32601,,1,1,,,2,19,7,
14203,1,1977,,2007,2,,,,,32607,,2,4,,,2,19,6,
14204,1,1968,,1545,1,,,,,32641,,2,4,,,2,19,6,
14205,1,1970,,944,1,,,,,32641,,2,4,,,2,19,6,
14206,1,1970,,1645,2,,,,,32607,,2,4,,,2,19,6,
14207,1,1964,,1256,1,,,,,32641,,2,4,,,2,19,6,
14208,1,1966,,1136,1,,,,,32641,,2,4,,,,,,
14209,1,1967,,3124,1,,,,,32605,,1,1,,,2,19,6,
14210,1,1963,,1000,1,,,,,32609,,1,1,,,2,19,6,
14211,1,1974,,2640,1,,,,,32605,,1,1,,,2,19,6,
14212,1,1975,,2008,1,,,,,32605,,1,1,,,2,19,6,
14213,1,1969,,1251,1,,,,,32605,,2,4,,,2,19,6,
14214,1,1970,,1872,1,,,,,32605,,2,4,,,2,19,6,
14215,1,1975,,2832,1,,,,,32605,,2,4,,,2,19,6,
14216,1,1966,,1040,1,,,,,32641,,2,4,,,2,19,6,
14217,1,1998,,2843,1,,,,,32607,,1,1,,,2,19,10,
14218,1,1986,,2427,1,,,,,32607,,2,4,,,2,19,8,
14219,1,1973,,2180,1,,,,,32605,,2,4,,,2,19,6,
14220,1,1965,,1399,1,,,,,32605,,2,4,,,2,19,6,
14221,1,1969,,1245,1,,,,,32605,,1,1,,,2,19,6,
14222,1,1997,,1799,1,,,,,32606,,1,1,,,2,19,10,
14223,1,1993,,2463,1,,,,,32607,,1,1,,,2,19,10,
14224,1,1980,,1952,1,,,,,32607,,2,4,,,2,19,13,
14225,1,1968,,1374,1,,,,,32609,,1,1,,,2,19,6,
14226,1,1971,,1082,1,,,,,32609,,2,4,,,2,19,6,
14227,1,1955,,675,1,,,,,32609,,2,4,,,2,19,6,
14228,1,1960,,1646,1,,,,,32605,,1,1,,,2,19,6,
14229,1,1975,,3102,1,,,,,32605,,1,1,,,2,19,6,
14230,1,1961,,1215,1,,,,,32641,,2,4,,,2,19,6,
14231,1,1962,,2010,1,,,,,32641,,2,4,,,2,19,6,
14232,1,1998,,2332,1,,,,,32607,,1,1,,,2,19,10,
14233,1,1964,,1970,1,,,,,32605,,1,1,,,2,19,6,
14234,1,1970,,2516,1,,,,,32605,,2,4,,,2,19,6,
14235,1,1967,,1618,1,,,,,32605,,2,4,,,2,19,6,
14236,1,1976,,1334,1,,,,,32641,,2,4,,,2,19,6,
14237,1,1985,,1782,1,,,,,32607,,2,4,,,2,19,7,
14238,1,1963,,1000,1,,,,,32609,,1,1,,,2,19,6,
14239,1,1979,,1616,3,,,,,32609,,2,4,,,2,19,6,
14240,1,1995,,2685,,,,,,32607,,1,1,,,2,19,10,
14241,1,1981,,1449,1,,,,,32605,,2,4,,,2,19,7,
14242,1,1972,,1274,1,,,,,32605,,2,4,,,2,19,6,
14243,1,1974,,2659,1,,,,,32605,,2,4,,,2,19,6,
14244,1,1997,,1596,1,,,,,32606,,1,1,,,2,19,10,
14245,1,1961,,2342,1,,,,,32641,,2,4,,,2,19,6,
14246,1,1964,,1208,1,,,,,32641,,2,4,,,,,,
14247,1,1985,,2648,1,,,,,32607,,2,4,,,2,19,7,
14248,1,1965,,1008,1,,,,,32609,,1,1,,,2,19,6,
14249,1,1965,,1008,1,,,,,32609,,1,1,,,2,19,6,
14250,1,1989,,1741,1,,,,,32605,,1,1,,,2,19,8,
14251,1,1963,,2409,1,,,,,32605,,2,4,,,2,19,6,
14252,1,1961,,1008,1,,,,,32641,,2,4,,,,,,
14253,1,1964,,2000,1,,,,,32609,,1,1,,,2,19,6,
14254,1,1964,,1402,1,,,,,32609,,1,1,,,2,19,6,
14255,1,1996,,2265,,,,,,32605,,2,4,,,2,19,10,
14256,1,1961,,960,1,,,,,32641,,2,4,,,,,,
14257,1,1997,,1844,1,,,,,32606,,2,4,,,2,19,10,
14258,1,1975,,2675,1,,,,,32603,,1,1,,,2,19,6,
14259,1,1981,,2440,1,,,,,32601,,1,1,,,2,19,7,
14260,1,1985,,1902,1,,,,,32607,,2,4,,,2,19,7,
14261,1,1963,,1395,1,,,,,32609,,1,1,,,2,19,6,
14262,1,1975,,2869,1,,,,,32608,,2,4,,,2,19,6,
14263,1,1965,,2470,2,,,,,32601,,1,1,,,2,19,6,
14264,1,1985,,1955,1,,,,,32607,,2,4,,,2,19,7,
14265,1,1963,,1150,1,,,,,32609,,1,1,,,2,19,6,
14266,1,1983,,2631,1,,,,,32605,,2,4,,,2,19,7,
14267,1,1980,,1196,1,,,,,32605,,2,4,,,2,19,13,
14268,1,1965,,1334,1,,,,,32605,,2,4,,,,,,
14269,1,1997,,1898,1,,,,,32606,,1,1,,,2,19,10,
14270,1,1974,,2099,1,,,,,32641,,2,4,,,2,19,6,
14271,1,1998,,2680,1,,,,,32607,,1,1,,,2,19,10,
14272,1,1972,,1175,1,,,,,32609,,1,1,,,2,19,6,
14273,1,1964,,1132,1,,,,,32609,,1,1,,,2,19,6,
14274,1,1972,,1348,1,,,,,32609,,1,1,,,2,19,6,
14275,1,1959,,2115,1,,,,,32609,,2,4,,,2,19,6,
14276,1,1974,,2453,1,,,,,32603,,1,1,,,2,19,6,
14277,1,1997,,2721,1,,,,,32607,,1,1,,,2,19,10,
14278,1,1964,,1239,1,,,,,32609,,1,1,,,2,19,6,
14279,1,1967,,1212,1,,,,,32605,,2,4,,,2,19,6,
14280,1,1972,,3583,1,,,,,32605,,2,4,,,2,19,6,
14281,1,1987,,1624,1,,,,,32607,,2,4,,,2,19,8,
14282,1,1982,,1779,1,,,,,32607,,2,4,,,2,19,7,
14283,1,1965,,2004,1,,,,,32605,,1,1,,,2,19,6,
14284,1,1985,,2141,1,,,,,32605,,2,4,,,2,19,7,
14285,1,1980,,900,1,,,,,32605,,2,4,,,2,19,13,
14286,1,1984,,1867,1,,,,,32605,,2,4,,,2,19,7,
14287,1,1962,,960,1,,,,,32641,,2,4,,,2,19,6,
14288,1,1964,,1208,1,,,,,32641,,2,4,,,2,19,6,
14289,1,1974,,1318,1,,,,,32641,,2,4,,,2,19,6,
14290,1,1968,,3164,2,,,,,32605,,2,4,,,2,19,6,
14291,1,1976,,1990,1,,,,,32603,,1,1,,,2,19,6,
14292,1,1972,,1286,1,,,,,32609,,1,1,,,2,19,6,
14293,1,1964,,1105,1,,,,,32609,,1,1,,,2,19,6,
14294,1,1975,,2524,1,,,,,32605,,2,4,,,2,19,6,
14295,1,1990,,2273,,,,,,32608,,2,4,,,2,19,8,
14296,1,2006,,1967,1,,,,,32608,,2,4,,,2,19,12,
14297,1,1978,,2969,1,,,,,32603,,1,1,,,2,19,6,
14298,1,1996,,1528,1,,,,,32606,,1,1,,,2,19,10,
14299,1,1962,,1202,1,,,,,32641,,2,4,,,2,19,6,
14300,1,1962,,1188,1,,,,,32641,,2,4,,,2,19,6,
14301,1,1965,,1404,1,,,,,32605,,2,4,,,2,19,6,
14302,1,1987,,2598,1,,,,,32605,,2,4,,,2,19,8,
14303,1,1962,,960,1,,,,,32641,,2,4,,,2,19,6,
14304,1,1960,,936,1,,,,,32609,,2,4,,,2,19,6,
14305,1,1960,,1565,1,,,,,32605,,2,4,,,2,19,6,
14306,1,1972,,5313,2,,,,,32605,,1,1,,,2,19,6,
14307,1,1995,,1823,1,,,,,32605,,1,1,,,2,19,10,
14308,1,2001,,2348,2,,,,,32607,,2,4,,,2,19,10,
14309,1,1982,,3544,2,,,,,32605,,2,4,,,2,19,7,
14310,1,2005,,1590,1,,,,,32669,,1,1,,,2,19,12,
14311,1,1984,,3348,1,,,,,32605,,2,4,,,2,19,7,
14312,1,1987,,2479,3,,,,,32605,,1,1,,,2,19,8,
14313,1,1995,,1766,1,,,,,32605,,1,1,,,2,19,10,
14314,1,1986,,3289,1,,,,,32605,,2,4,,,2,19,8,
14315,1,2005,,1995,1,,,,,32606,,1,1,,,2,19,12,
14316,1,1976,,1895,2,,,,,32653,,2,4,,,2,19,6,
14317,1,1980,,2376,1,,,,,32607,,2,4,,,2,19,13,
14318,1,1983,,2479,1,,,,,32605,,2,4,,,2,19,7,
14319,1,1977,,2244,1,,,,,32607,,2,4,,,2,19,6,
14320,1,2005,,1472,1,,,,,32669,,1,1,,,2,19,12,
14321,1,2005,,1471,1,,,,,32641,,2,4,,,2,19,12,
14322,1,1978,,2722,2,,,,,32607,,2,4,,,2,19,6,
14323,1,1964,,2067,1,,,,,32605,,2,4,,,2,19,6,
14324,1,1966,,1431,1,,,,,32641,,2,4,,,2,19,6,
14325,1,1961,,1201,1,,,,,32641,,2,4,,,2,19,6,
14326,1,1975,,1144,1,,,,,32641,,2,4,,,2,19,6,
14327,1,1971,,1688,1,,,,,32607,,2,4,,,2,19,6,
14328,1,1982,,1705,1,,,,,32607,,2,4,,,2,19,7,
14329,1,1974,,1972,3,,,,,32607,,1,1,,,2,19,6,
14330,1,1962,,1037,1,,,,,32641,,2,4,,,,,,
14331,1,1975,,1098,1,,,,,32601,,2,4,,,2,19,6,
14332,1,1979,,1495,1,,,,,32606,,2,4,,,2,19,6,
14333,1,1987,,2885,1,,,,,32605,,1,1,,,2,19,8,
14334,1,1983,,1428,1,,,,,32606,,1,1,,,2,19,7,
14335,1,1977,,1427,1,,,,,32653,,2,4,,,2,19,6,
14336,1,1990,,1420,1,,,,,32606,,2,4,,,2,19,8,
14337,1,1965,,1152,1,,,,,32641,,2,4,,,2,19,6,
14338,1,1978,,1655,1,,,,,32606,,2,4,,,2,19,6,
14339,1,1981,,3407,3,,,,,32605,,2,4,,,2,19,7,
14340,1,1981,,2479,1,,,,,32605,,1,1,,,2,19,7,
14341,1,1993,,1610,1,,,,,32605,,2,4,,,2,19,10,
14342,1,1993,,1625,1,,,,,32605,,2,4,,,2,19,10,
14343,1,1974,,1892,1,,,,,32606,,2,4,,,2,19,6,
14344,1,1968,,1010,1,,,,,32609,,1,1,,,2,19,6,
14345,1,1976,,1809,1,,,,,32606,,2,4,,,2,19,6,
14346,1,1977,,1718,1,,,,,32606,,2,4,,,2,19,6,
14347,1,1991,,3032,2,,,,,32606,,2,4,,,2,19,10,
14348,1,1976,,2070,3,,,,,32606,,2,4,,,2,19,6,
14349,1,1999,,2348,1,,,,,32606,,1,1,,,2,19,10,
14350,1,1970,,1410,1,,,,,32641,,2,4,,,2,19,6,
14351,1,1987,,572,1,,,,,32641,,2,4,,,2,19,8,
14352,1,1977,,1642,1,,,,,32605,,1,1,,,2,19,6,
14353,1,1979,,2027,1,,,,,32605,,1,1,,,2,19,6,
14354,1,1994,,1802,1,,,,,32605,,2,4,,,2,19,10,
14355,1,1990,,2237,1,,,,,32606,,2,4,,,2,19,8,
14356,1,1989,,2277,1,,,,,32605,,1,1,,,2,19,8,
14357,1,1982,,2340,1,,,,,32605,,2,4,,,2,19,7,
14358,1,1994,,2049,1,,,,,32606,,2,4,,,2,19,10,
14359,1,1984,,2315,1,,,,,32605,,2,4,,,2,19,7,
14360,1,2005,,1590,1,,,,,32669,,1,1,,,2,19,12,
14361,1,1983,,1264,1,,,,,32606,,1,1,,,2,19,7,
14362,1,2000,,2397,2,,,,,32606,,1,1,,,2,19,10,
14363,1,1973,,2287,1,,,,,32607,,2,4,,,2,19,6,
14364,1,1968,,1364,1,,,,,32609,,1,1,,,2,19,6,
14365,1,1968,,988,1,,,,,32609,,1,1,,,2,19,6,
14366,1,1967,,836,1,,,,,32641,,2,4,,,,,,
14367,1,1991,,3017,1,,,,,32605,,2,4,,,2,19,10,
14368,1,1981,,1795,1,,,,,32605,,1,1,,,2,19,7,
14369,1,1994,,1806,1,,,,,32605,,2,4,,,2,19,10,
14370,1,1976,,1798,1,,,,,32653,,2,4,,,2,19,6,
14371,1,1968,,1645,1,,,,,32609,,1,1,,,2,19,6,
14372,1,1968,,1238,1,,,,,32609,,1,1,,,,,,
14373,1,1968,,1110,1,,,,,32609,,1,1,,,2,19,6,
14374,1,1968,,1458,1,,,,,32609,,1,1,,,2,19,6,
14375,1,1976,,1248,1,,,,,32653,,2,4,,,2,19,6,
14376,1,1982,,1422,1,,,,,32606,,1,1,,,2,19,7,
14377,1,1960,,1008,1,,,,,32641,,2,4,,,,,,
14378,1,1979,,2168,1,,,,,32641,,2,4,,,2,19,6,
14379,1,1987,,1391,1,,,,,32606,,2,4,,,2,19,8,
14380,1,1978,,1200,1,,,,,32641,,2,4,,,2,19,6,
14381,1,1986,,2331,1,,,,,32605,,2,4,,,2,19,8,
14382,1,1985,,2086,1,,,,,32605,,2,4,,,2,19,7,
14383,1,1994,,1371,1,,,,,32605,,2,4,,,2,19,10,
14384,1,1997,,2160,,,,,,32606,,2,4,,,2,19,10,
14385,1,1990,,1538,1,,,,,32606,,2,4,,,2,19,8,
14386,1,2002,,1450,1,,,,,32606,,1,1,,,2,19,10,
14387,1,1967,,1035,1,,,,,32641,,2,4,,,2,19,6,
14388,1,1988,,4188,,,,,,32605,,2,4,,,2,19,8,
14389,1,1977,,1790,1,,,,,32605,,1,1,,,2,19,6,
14390,1,1998,,1916,,,,,,32606,,2,4,,,2,19,10,
14391,1,1981,,2046,1,,,,,32606,,2,4,,,2,19,7,
14392,1,1976,,1828,1,,,,,32606,,2,4,,,2,19,6,
14393,1,1968,,1278,1,,,,,32609,,1,1,,,2,19,6,
14394,1,1968,,1040,1,,,,,32609,,1,1,,,2,19,6,
14395,1,1994,,1619,1,,,,,32605,,2,4,,,2,19,10,
14396,1,1976,,1890,1,,,,,32606,,2,4,,,2,19,6,
14397,1,1976,,1875,1,,,,,32606,,2,4,,,2,19,6,
14398,1,1997,,1870,,,,,,32606,,2,4,,,2,19,10,
14399,1,1974,,1975,1,,,,,32601,,2,4,,,2,19,6,
14400,1,1968,,1010,1,,,,,32609,,1,1,,,2,19,6,
14401,1,1968,,988,1,,,,,32609,,1,1,,,2,19,6,
14402,1,1982,,2274,1,,,,,32605,,2,4,,,2,19,7,
14403,1,1983,,3105,1,,,,,32605,,2,4,,,2,19,7,
14404,1,1983,,2830,1,,,,,32605,,2,4,,,2,19,7,
14405,1,1978,,2172,1,,,,,32607,,2,4,,,2,19,6,
14406,1,1985,,2591,1,,,,,32605,,2,4,,,2,19,7,
14407,1,1976,,1961,1,,,,,32605,,1,1,,,2,19,6,
14408,1,1984,,1696,1,,,,,32607,,2,4,,,2,19,7,
14409,1,1980,,1678,1,,,,,32606,,2,4,,,2,19,13,
14410,1,1991,,1696,1,,,,,32607,,2,4,,,2,19,10,
14411,1,2002,,2023,1,,,,,32607,,2,4,,,2,19,10,
14412,1,2001,,2216,1,,,,,32605,,2,4,,,2,19,10,
14413,1,1981,,1585,3,,,,,32606,,2,4,,,2,19,7,
14414,1,1979,,1345,1,,,,,32653,,2,4,,,2,19,6,
14415,1,1973,,1912,1,,,,,32606,,2,4,,,2,19,6,
14416,1,1974,,1643,1,,,,,32606,,2,4,,,2,19,6,
14417,1,1997,,1888,,,,,,32606,,2,4,,,2,19,10,
14418,1,1979,,2642,1,,,,,32606,,2,4,,,2,19,6,
14419,1,1974,,1908,1,,,,,32606,,2,4,,,2,19,6,
14420,1,1973,,1738,1,,,,,32606,,2,4,,,2,19,6,
14421,1,1993,,1490,1,,,,,32606,,2,4,,,2,19,10,
14422,1,2001,,1431,1,,,,,32606,,1,1,,,2,19,10,
14423,1,1968,,1592,1,,,,,32641,,2,4,,,,,,
14424,1,1985,,2199,1,,,,,32605,,2,4,,,2,19,7,
14425,1,1978,,1883,1,,,,,32653,,2,4,,,2,19,6,
14426,1,1975,,1838,1,,,,,32606,,2,4,,,2,19,6,
14427,1,2003,,2232,1,,,,,32606,,1,1,,,2,19,10,
14428,1,1987,,1719,1,,,,,32605,,2,4,,,2,19,8,
14429,1,1975,,1958,1,,,,,32606,,2,4,,,2,19,6,
14430,1,1977,,1944,1,,,,,32606,,2,4,,,2,19,6,
14431,1,1980,,1858,1,,,,,32606,,2,4,,,2,19,13,
14432,1,1983,,2804,1,,,,,32605,,2,4,,,2,19,7,
14433,1,1995,,1636,1,,,,,32605,,2,4,,,2,19,10,
14434,1,2002,,2008,1,,,,,32606,,1,1,,,2,19,10,
14435,1,1987,,1465,3,,,,,32606,,2,4,,,2,19,8,
14436,1,1980,,2725,1,,,,,32605,,2,4,,,2,19,13,
14437,1,1982,,2889,3,,,,,32605,,2,4,,,2,19,7,
14438,1,1981,,3930,1,,,,,32605,,2,4,,,2,19,7,
14439,1,1984,,1955,1,,,,,32606,,2,4,,,2,19,7,
14440,1,1972,,3707,2,,,,,32605,,2,4,,,2,19,6,
14441,1,1984,,1716,1,,,,,32606,,2,4,,,2,19,7,
14442,1,1991,,3680,1,,,,,32607,,2,4,,,2,19,10,
14443,1,1960,,1311,1,,,,,32605,,1,1,,,2,19,6,
14444,1,1961,,1620,1,,,,,32605,,2,4,,,2,19,6,
14445,1,2006,,2243,1,,,,,32608,,2,4,,,2,19,12,
14446,1,1978,,2580,1,,,,,32605,,2,4,,,2,19,6,
14447,1,1975,,2268,1,,,,,32603,,1,1,,,2,19,6,
14448,1,1964,,2966,1,,,,,32605,,1,1,,,2,19,6,
14449,1,1968,,1840,1,,,,,32605,,2,4,,,2,19,6,
14450,1,1965,,1419,1,,,,,32641,,2,4,,,2,19,6,
14451,1,1990,,1977,,,,,,32605,,1,1,,,2,19,8,
14452,1,1976,,1720,1,,,,,32605,,2,4,,,2,19,6,
14453,1,1968,,1094,1,,,,,32609,,1,1,,,2,19,6,
14454,1,2002,,2190,1,,,,,32606,,2,4,,,2,19,10,
14455,1,1994,,2877,,,,,,32605,,1,1,,,2,19,10,
14456,1,1962,,1106,1,,,,,32605,,2,4,,,2,19,6,
14457,1,1964,,792,1,,,,,32641,,2,4,,,2,19,6,
14458,1,1963,,2090,1,,,,,32608,,2,4,,,2,19,6,
14459,1,1975,,1366,1,,,,,32603,,2,4,,,2,19,6,
14460,1,1965,,1868,1,,,,,32605,,1,1,,,2,19,6,
14461,1,1975,,1863,1,,,,,32603,,2,4,,,2,19,6,
14462,1,1968,,1140,1,,,,,32609,,1,1,,,2,19,6,
14463,1,1968,,1071,1,,,,,32609,,1,1,,,2,19,6,
14464,1,1993,,2456,1,,,,,32605,,1,1,,,2,19,10,
14465,1,1965,,960,1,,,,,32641,,2,4,,,2,19,6,
14466,1,1994,,2005,1,,,,,32605,,1,1,,,2,19,10,
14467,1,1968,,1140,1,,,,,32609,,1,1,,,2,19,6,
14468,1,1968,,1512,1,,,,,32608,,2,4,,,2,19,6,
14469,1,1968,,915,1,,,,,32609,,1,1,,,2,19,6,
14470,1,1965,,2048,1,,,,,32608,,2,4,,,2,19,6,
14471,1,1992,,2312,1,,,,,32605,,2,4,,,2,19,10,
14472,1,1989,,2867,2,,,,,32605,,1,1,,,2,19,8,
14473,1,2005,,1759,1,,,,,32608,,2,4,,,2,19,12,
14474,1,1961,,918,1,,,,,32609,,1,1,,,2,19,6,
14475,1,1968,,1107,1,,,,,32609,,1,1,,,2,19,6,
14476,1,1971,,1183,1,,,,,32609,,1,1,,,2,19,6,
14477,1,1970,,953,1,,,,,32609,,1,1,,,2,19,6,
14478,1,1967,,2081,1,,,,,32608,,1,1,,,2,19,6,
14479,1,1990,,1959,1,,,,,32605,,1,1,,,2,19,8,
14480,1,1965,,1485,1,,,,,32608,,2,4,,,2,19,6,
14481,1,1968,,906,1,,,,,32609,,1,1,,,2,19,6,
14482,1,1965,,1499,1,,,,,32608,,1,1,,,2,19,6,
14483,1,1998,,2096,2,,,,,32605,,1,1,,,2,19,10,
14484,1,1970,,1094,1,,,,,32609,,1,1,,,2,19,6,
14485,1,1964,,1575,1,,,,,32609,,2,4,,,2,19,6,
14486,1,2005,,2329,1,,,,,32608,,2,4,,,2,19,12,
14487,1,1968,,972,1,,,,,32609,,1,1,,,2,19,6,
14488,1,1979,,1485,1,,,,,32641,,2,4,,,2,19,6,
14489,1,1985,,1940,1,,,,,32603,,1,1,,,2,19,7,
14490,1,1976,,1032,1,,,,,32607,,2,4,,,2,19,6,
14491,1,1975,,955,1,,,,,32607,,2,4,,,2,19,6,
14492,1,1975,,1767,1,,,,,32607,,2,4,,,2,19,6,
14493,1,1975,,1300,1,,,,,32607,,2,4,,,2,19,6,
14494,1,1962,,1304,1,,,,,32641,,2,4,,,2,19,6,
14495,1,1965,,775,1,,,,,32607,,2,4,,,2,19,6,
14496,1,1966,,2840,2,,,,,32605,,2,4,,,2,19,6,
14497,1,1991,,2081,1,,,,,32607,,2,4,,,2,19,10,
14498,1,1964,,1678,1,,,,,32609,,2,4,,,2,19,6,
14499,1,1969,,1593,1,,,,,32605,,1,1,,,2,19,6,
14500,1,1964,,1792,1,,,,,32605,,2,4,,,2,19,6,
14501,1,1969,,1025,1,,,,,32605,,2,4,,,2,19,6,
14502,1,1962,,1414,1,,,,,32605,,2,4,,,2,19,6,
14503,1,1994,,2851,1,,,,,32605,,2,4,,,2,19,10,
14504,1,1964,,1169,1,,,,,32641,,2,4,,,,,,
14505,1,1999,,2965,1,,,,,32607,,1,1,,,2,19,10,
14506,1,1964,,1400,1,,,,,32609,,1,1,,,2,19,6,
14507,1,1966,,1232,1,,,,,32609,,2,4,,,2,19,6,
14508,1,1992,,1937,1,,,,,32605,,1,1,,,2,19,10,
14509,1,1959,,1080,1,,,,,32605,,2,4,,,2,19,6,
14510,1,1980,,1893,2,,,,,32641,,2,4,,,2,19,13,
14511,1,1981,,1531,1,,,,,32607,,2,4,,,2,19,7,
